[TimeStamp] << NMS >> [Info] -> NMS started.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started.
[TimeStamp] << SCADA >> [Info] -> SCADA started.
[TimeStamp] << TransactionCordinator >> [Info] -> TransactionCordinator started.
[TimeStamp] << UI >> [Info] -> UI started.
[TimeStamp] << NMS >> [Info] -> NMS sent model on CalculationEngine.
[TimeStamp] << NMS >> [Info] -> NMS sent model on SCADA.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine recived WeatherForecast.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started calculating Production.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started calculating Consumption.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine created TreeGraph.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine colored graph.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent data on UI.
[TimeStamp] << SCADA >> [Info] -> SCADA connected with Simulator.
[TimeStamp] << UI >> [Info] -> user turned breaker off.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine calculating changes in grid.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine turning off Generator.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent changes to SCADA.
[TimeStamp] << SCADA >> [Info] -> SCADA turned off Generator.
[TimeStamp] << SCADA >> [Info] -> SCADA started new aquisiton.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine recived aquisition from SCADA.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent updated data to UI.
[TimeStamp] << UI >> [Info] -> UI refresh views with updated data.1/10/2021 9:51:09 PM << UI >> [Info] -> UI is started.
2/23/2021 10:36:34 AM << UI >> [Info] -> UI is started.
2/23/2021 10:39:47 AM << UI >> [Info] -> UI is started.
2/23/2021 10:41:56 AM << UI >> [Info] -> UI is started.
2/23/2021 10:48:50 AM << UI >> [Info] -> UI is started.
2/23/2021 10:50:40 AM << UI >> [Info] -> UI is started.
2/23/2021 10:51:43 AM << UI >> [Info] -> UI is started.
2/23/2021 11:33:52 AM << UI >> [Info] -> UI is started.
2/23/2021 11:41:30 AM << UI >> [Info] -> UI is started.
2/23/2021 12:02:04 PM << UI >> [Info] -> UI is started.
2/23/2021 12:03:35 PM << UI >> [Info] -> UI is started.
2/23/2021 12:14:12 PM << UI >> [Info] -> UI is started.
2/23/2021 12:16:12 PM << UI >> [Info] -> UI is started.
2/23/2021 12:33:12 PM << UI >> [Info] -> UI is started.
2/24/2021 12:29:20 PM << UI >> [Info] -> UI is started.
2/24/2021 12:34:12 PM << UI >> [Info] -> UI is started.
2/24/2021 12:37:30 PM << UI >> [Info] -> UI is started.
2/24/2021 12:44:44 PM << UI >> [Info] -> UI is started.
2/24/2021 12:50:13 PM << UI >> [Info] -> UI is started.
2/24/2021 12:57:39 PM << UI >> [Info] -> UI is started.
2/24/2021 1:04:33 PM << UI >> [Info] -> UI is started.
2/24/2021 1:06:56 PM << UI >> [Info] -> UI is started.
2/24/2021 1:08:45 PM << UI >> [Info] -> UI is started.
2/24/2021 1:11:05 PM << UI >> [Info] -> UI is started.
2/24/2021 1:12:47 PM << UI >> [Info] -> UI is started.
2/24/2021 1:25:02 PM << UI >> [Info] -> UI is started.
2/24/2021 1:36:18 PM << UI >> [Info] -> UI is started.
2/24/2021 1:38:09 PM << UI >> [Info] -> UI is started.
2/24/2021 1:47:01 PM << UI >> [Info] -> UI is started.
2/24/2021 1:49:36 PM << UI >> [Info] -> UI is started.
2/24/2021 1:51:24 PM << UI >> [Info] -> UI is started.
2/24/2021 1:53:58 PM << UI >> [Info] -> UI is started.
2/24/2021 2:00:20 PM << UI >> [Info] -> UI is started.
2/24/2021 2:06:01 PM << UI >> [Info] -> UI is started.
